https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XRP,Volume USDT,tradecount
1600840800000,2020-09-23 06:00:00,XRP/USDT,0.23300000,0.23315000,0.23130000,0.23160000,3951080.30000000,916896.51670300,1973
1600837200000,2020-09-23 05:00:00,XRP/USDT,0.23180000,0.23317000,0.23129000,0.23302000,3447085.80000000,801657.92910300,1463
1600833600000,2020-09-23 04:00:00,XRP/USDT,0.23245000,0.23265000,0.23150000,0.23180000,4061688.90000000,942635.89576200,1799
1600830000000,2020-09-23 03:00:00,XRP/USDT,0.23357000,0.23368000,0.23218000,0.23235000,3403340.40000000,792497.77778900,1421
1600826400000,2020-09-23 02:00:00,XRP/USDT,0.23345000,0.23378000,0.23291000,0.23352000,3431779.80000000,800968.05355800,1575
1600822800000,2020-09-23 01:00:00,XRP/USDT,0.23315000,0.23375000,0.23265000,0.23349000,3573806.20000000,833921.69565300,1584
1600819200000,2020-09-23 00:00:00,XRP/USDT,0.23301000,0.23363000,0.23247000,0.23314000,3780651.20000000,880606.25331800,1750
1600815600000,2020-09-22 23:00:00,XRP/USDT,0.23245000,0.23321000,0.23184000,0.23302000,3133111.70000000,728393.09371800,1420
1600812000000,2020-09-22 22:00:00,XRP/USDT,0.23429000,0.23445000,0.23221000,0.23250000,4634767.10000000,1080766.14982500,2154
1600808400000,2020-09-22 21:00:00,XRP/USDT,0.23252000,0.23429000,0.23121000,0.23427000,4737518.40000000,1103816.77271800,2915
1600804800000,2020-09-22 20:00:00,XRP/USDT,0.23174000,0.23282000,0.23124000,0.23252000,4584979.80000000,1063367.96084400,1980
1600801200000,2020-09-22 19:00:00,XRP/USDT,0.23195000,0.23199000,0.23109000,0.23178000,3987991.00000000,923056.93707900,1724
1600797600000,2020-09-22 18:00:00,XRP/USDT,0.23197000,0.23224000,0.23146000,0.23195000,3264107.20000000,756731.23757100,1525
1600794000000,2020-09-22 17:00:00,XRP/USDT,0.23114000,0.23223000,0.23089000,0.23197000,3486941.30000000,807550.44647700,1642
1600790400000,2020-09-22 16:00:00,XRP/USDT,0.23043000,0.23246000,0.23043000,0.23112000,4972244.80000000,1152082.49963600,2183
1600786800000,2020-09-22 15:00:00,XRP/USDT,0.23011000,0.23141000,0.22996000,0.23043000,4043796.20000000,932254.61731500,2012
1600783200000,2020-09-22 14:00:00,XRP/USDT,0.23126000,0.23199000,0.23010000,0.23020000,4381169.20000000,1013726.82504100,2201
1600779600000,2020-09-22 13:00:00,XRP/USDT,0.23161000,0.23300000,0.23124000,0.23129000,6000291.30000000,1393837.49271500,2411
1600776000000,2020-09-22 12:00:00,XRP/USDT,0.23157000,0.23189000,0.23028000,0.23159000,4410044.00000000,1019403.82989700,2125
1600772400000,2020-09-22 11:00:00,XRP/USDT,0.23205000,0.23275000,0.23136000,0.23152000,4277805.90000000,993042.40650600,1764
1600768800000,2020-09-22 10:00:00,XRP/USDT,0.23140000,0.23263000,0.23130000,0.23197000,4028845.90000000,934549.49895700,1767
1600765200000,2020-09-22 09:00:00,XRP/USDT,0.23128000,0.23160000,0.23064000,0.23144000,3186964.10000000,736855.91115700,1846
1600761600000,2020-09-22 08:00:00,XRP/USDT,0.22977000,0.23158000,0.22975000,0.23129000,6781140.90000000,1564242.73940900,3065
1600758000000,2020-09-22 07:00:00,XRP/USDT,0.23229000,0.23296000,0.22972000,0.22978000,7228821.40000000,1671290.04839300,2850
1600754400000,2020-09-22 06:00:00,XRP/USDT,0.23409000,0.23459000,0.23190000,0.23230000,5274579.30000000,1229697.99720900,2116
1600750800000,2020-09-22 05:00:00,XRP/USDT,0.23267000,0.23441000,0.23250000,0.23413000,4291298.30000000,1001037.97209500,1847
1600747200000,2020-09-22 04:00:00,XRP/USDT,0.23143000,0.23318000,0.23143000,0.23250000,3880192.30000000,901753.48175300,1664
1600743600000,2020-09-22 03:00:00,XRP/USDT,0.23211000,0.23222000,0.23112000,0.23139000,3677704.80000000,852201.18359600,2191
1600740000000,2020-09-22 02:00:00,XRP/USDT,0.23219000,0.23258000,0.23056000,0.23204000,6347508.50000000,1469431.28805000,2956
1600736400000,2020-09-22 01:00:00,XRP/USDT,0.23302000,0.23330000,0.23137000,0.23225000,5022479.10000000,1167102.92869200,2357
1600732800000,2020-09-22 00:00:00,XRP/USDT,0.23104000,0.23392000,0.22916000,0.23300000,7450272.70000000,1728196.47091200,3707
1600729200000,2020-09-21 23:00:00,XRP/USDT,0.23256000,0.23300000,0.23063000,0.23102000,6867460.70000000,1593595.20145300,3380
1600725600000,2020-09-21 22:00:00,XRP/USDT,0.23350000,0.23374000,0.23133000,0.23256000,6470848.20000000,1505016.89169900,3072
1600722000000,2020-09-21 21:00:00,XRP/USDT,0.23206000,0.23363000,0.23194000,0.23350000,2799554.20000000,651601.41721700,1664
1600718400000,2020-09-21 20:00:00,XRP/USDT,0.23242000,0.23322000,0.23191000,0.23206000,7324321.40000000,1703644.51156900,3040
1600714800000,2020-09-21 19:00:00,XRP/USDT,0.23163000,0.23327000,0.23145000,0.23242000,5176774.20000000,1202907.87789600,2466
1600711200000,2020-09-21 18:00:00,XRP/USDT,0.22985000,0.23166000,0.22971000,0.23166000,6311723.50000000,1454631.15758900,2865
1600707600000,2020-09-21 17:00:00,XRP/USDT,0.22998000,0.23224000,0.22956000,0.22988000,7285268.70000000,1682740.10792600,3423
1600704000000,2020-09-21 16:00:00,XRP/USDT,0.23217000,0.23234000,0.22915000,0.22998000,12622319.40000000,2910002.50602300,5434
1600700400000,2020-09-21 15:00:00,XRP/USDT,0.23262000,0.23394000,0.23153000,0.23218000,9730990.40000000,2262106.66156300,4424
1600696800000,2020-09-21 14:00:00,XRP/USDT,0.23708000,0.23717000,0.23000000,0.23262000,19821498.50000000,4624870.40256800,9068
1600693200000,2020-09-21 13:00:00,XRP/USDT,0.23650000,0.23859000,0.23635000,0.23721000,10554620.10000000,2504506.66650400,5061
1600689600000,2020-09-21 12:00:00,XRP/USDT,0.23789000,0.23789000,0.23456000,0.23649000,13574794.20000000,3203921.75561700,6947
1600686000000,2020-09-21 11:00:00,XRP/USDT,0.23852000,0.23903000,0.23626000,0.23788000,11856837.20000000,2817401.62681700,5708
1600682400000,2020-09-21 10:00:00,XRP/USDT,0.23876000,0.23992000,0.23692000,0.23855000,15540119.90000000,3705637.06571900,7596
1600678800000,2020-09-21 09:00:00,XRP/USDT,0.24365000,0.24400000,0.23783000,0.23881000,19337714.70000000,4660878.47222300,9213
1600675200000,2020-09-21 08:00:00,XRP/USDT,0.24495000,0.24547000,0.24211000,0.24370000,8179099.70000000,1992620.07544300,4315
1600671600000,2020-09-21 07:00:00,XRP/USDT,0.24666000,0.24695000,0.24436000,0.24495000,6785840.00000000,1666108.79021700,2822
1600668000000,2020-09-21 06:00:00,XRP/USDT,0.24693000,0.24786000,0.24640000,0.24666000,5551144.50000000,1371200.78914300,2011
1600664400000,2020-09-21 05:00:00,XRP/USDT,0.24614000,0.24708000,0.24602000,0.24691000,3942232.20000000,971673.10642000,1930
1600660800000,2020-09-21 04:00:00,XRP/USDT,0.24654000,0.24714000,0.24607000,0.24614000,3637959.80000000,897047.17322000,1898
1600657200000,2020-09-21 03:00:00,XRP/USDT,0.24682000,0.24698000,0.24564000,0.24646000,8076008.50000000,1990024.76955300,3294
1600653600000,2020-09-21 02:00:00,XRP/USDT,0.24620000,0.24713000,0.24566000,0.24681000,13415705.10000000,3305256.09577100,4656
1600650000000,2020-09-21 01:00:00,XRP/USDT,0.24640000,0.24809000,0.24578000,0.24621000,13458117.90000000,3322935.20478100,5819
1600646400000,2020-09-21 00:00:00,XRP/USDT,0.24657000,0.24779000,0.24413000,0.24640000,14238591.30000000,3501215.82451900,6145
1600642800000,2020-09-20 23:00:00,XRP/USDT,0.24500000,0.24655000,0.24500000,0.24652000,3106363.40000000,763826.04846400,1922
1600639200000,2020-09-20 22:00:00,XRP/USDT,0.24558000,0.24600000,0.24399000,0.24497000,4807906.40000000,1176652.00946700,2029
1600635600000,2020-09-20 21:00:00,XRP/USDT,0.24463000,0.24661000,0.24391000,0.24555000,4996576.50000000,1227043.07221400,2222
1600632000000,2020-09-20 20:00:00,XRP/USDT,0.24623000,0.24627000,0.24460000,0.24475000,3211687.70000000,787861.56572300,1720
1600628400000,2020-09-20 19:00:00,XRP/USDT,0.24675000,0.24701000,0.24599000,0.24618000,2191815.80000000,540192.69738200,1169
1600624800000,2020-09-20 18:00:00,XRP/USDT,0.24664000,0.24705000,0.24615000,0.24675000,2438339.70000000,601214.60848700,1465
1600621200000,2020-09-20 17:00:00,XRP/USDT,0.24585000,0.24706000,0.24519000,0.24663000,4696243.90000000,1156456.97200700,2219
1600617600000,2020-09-20 16:00:00,XRP/USDT,0.24514000,0.24594000,0.24230000,0.24580000,10834674.00000000,2645188.82806900,5316
1600614000000,2020-09-20 15:00:00,XRP/USDT,0.24611000,0.24648000,0.24500000,0.24510000,7531025.90000000,1850406.45824700,2825
1600610400000,2020-09-20 14:00:00,XRP/USDT,0.24669000,0.24669000,0.24548000,0.24609000,3499154.40000000,861119.23835200,2131
1600606800000,2020-09-20 13:00:00,XRP/USDT,0.24600000,0.24688000,0.24419000,0.24670000,6216160.50000000,1527495.92600500,3256
1600603200000,2020-09-20 12:00:00,XRP/USDT,0.24948000,0.24951000,0.24487000,0.24600000,13812033.80000000,3410321.01108800,7299
1600599600000,2020-09-20 11:00:00,XRP/USDT,0.24995000,0.25004000,0.24929000,0.24942000,2247946.00000000,561312.55842000,1525
1600596000000,2020-09-20 10:00:00,XRP/USDT,0.24951000,0.25014000,0.24908000,0.24996000,1565889.50000000,390871.71978700,1058
1600592400000,2020-09-20 09:00:00,XRP/USDT,0.24915000,0.24980000,0.24881000,0.24951000,2384179.20000000,594402.02907700,1374
1600588800000,2020-09-20 08:00:00,XRP/USDT,0.24965000,0.25002000,0.24906000,0.24918000,1673447.80000000,417554.02629200,1370
1600585200000,2020-09-20 07:00:00,XRP/USDT,0.24956000,0.25031000,0.24918000,0.24967000,2191911.50000000,547544.94261700,1317
1600581600000,2020-09-20 06:00:00,XRP/USDT,0.24949000,0.24970000,0.24883000,0.24956000,2141378.40000000,533423.39979100,1275
1600578000000,2020-09-20 05:00:00,XRP/USDT,0.24992000,0.24992000,0.24883000,0.24949000,3283908.00000000,818663.74488000,1793
1600574400000,2020-09-20 04:00:00,XRP/USDT,0.24982000,0.25006000,0.24865000,0.24992000,2676811.10000000,667894.49002600,1516
1600570800000,2020-09-20 03:00:00,XRP/USDT,0.24929000,0.25022000,0.24890000,0.24982000,1903956.40000000,475166.35643400,1274
1600567200000,2020-09-20 02:00:00,XRP/USDT,0.24924000,0.25088000,0.24887000,0.24931000,5560825.50000000,1388606.33385600,2875
1600563600000,2020-09-20 01:00:00,XRP/USDT,0.25051000,0.25051000,0.24881000,0.24928000,5078979.60000000,1266955.22832700,3007
1600560000000,2020-09-20 00:00:00,XRP/USDT,0.25112000,0.25125000,0.25005000,0.25054000,2779469.40000000,696438.05900400,1929
1600556400000,2020-09-19 23:00:00,XRP/USDT,0.25082000,0.25173000,0.25050000,0.25112000,2025108.10000000,508560.80498200,1165
1600552800000,2020-09-19 22:00:00,XRP/USDT,0.25089000,0.25164000,0.24972000,0.25087000,2793472.30000000,700072.69212200,1620
1600549200000,2020-09-19 21:00:00,XRP/USDT,0.25130000,0.25148000,0.25031000,0.25088000,1667541.00000000,418292.57231200,1241
1600545600000,2020-09-19 20:00:00,XRP/USDT,0.25078000,0.25130000,0.25047000,0.25129000,1582276.10000000,397032.52188000,1013
1600542000000,2020-09-19 19:00:00,XRP/USDT,0.25031000,0.25119000,0.24978000,0.25081000,1608513.80000000,402987.41828800,1127
1600538400000,2020-09-19 18:00:00,XRP/USDT,0.25158000,0.25181000,0.24963000,0.25031000,4737199.80000000,1186783.62249800,2747
1600534800000,2020-09-19 17:00:00,XRP/USDT,0.25112000,0.25240000,0.25103000,0.25158000,2887286.20000000,726702.70600900,1654
1600531200000,2020-09-19 16:00:00,XRP/USDT,0.25181000,0.25207000,0.25073000,0.25108000,2977968.50000000,748502.48415200,1593
1600527600000,2020-09-19 15:00:00,XRP/USDT,0.25167000,0.25221000,0.25087000,0.25180000,2935425.90000000,738145.14594500,1820
1600524000000,2020-09-19 14:00:00,XRP/USDT,0.25355000,0.25360000,0.25146000,0.25167000,4750253.90000000,1197949.94574000,2817
1600520400000,2020-09-19 13:00:00,XRP/USDT,0.25236000,0.25496000,0.25209000,0.25355000,9851377.40000000,2495206.98645100,4638
1600516800000,2020-09-19 12:00:00,XRP/USDT,0.25398000,0.25436000,0.25085000,0.25234000,9953397.60000000,2509425.87167100,4780
1600513200000,2020-09-19 11:00:00,XRP/USDT,0.24991000,0.25497000,0.24938000,0.25398000,13706944.60000000,3458117.36524300,7202
1600509600000,2020-09-19 10:00:00,XRP/USDT,0.24902000,0.24986000,0.24840000,0.24986000,2692378.70000000,670092.61959000,1468
1600506000000,2020-09-19 09:00:00,XRP/USDT,0.24845000,0.24930000,0.24802000,0.24903000,3646848.00000000,906727.11043000,1951
1600502400000,2020-09-19 08:00:00,XRP/USDT,0.24819000,0.24876000,0.24733000,0.24844000,3515506.30000000,872156.09650400,1898
1600498800000,2020-09-19 07:00:00,XRP/USDT,0.24948000,0.24962000,0.24816000,0.24816000,1863322.80000000,463816.71954300,1217
1600495200000,2020-09-19 06:00:00,XRP/USDT,0.24875000,0.24962000,0.24841000,0.24951000,1726494.30000000,430082.94431300,1095
1600491600000,2020-09-19 05:00:00,XRP/USDT,0.24930000,0.24936000,0.24816000,0.24873000,2581051.60000000,641928.18123200,1317
1600488000000,2020-09-19 04:00:00,XRP/USDT,0.24901000,0.24953000,0.24858000,0.24925000,1774835.70000000,441863.72769000,1082
1600484400000,2020-09-19 03:00:00,XRP/USDT,0.25086000,0.25107000,0.24839000,0.24901000,4600643.80000000,1146209.95918900,2490
1600480800000,2020-09-19 02:00:00,XRP/USDT,0.24934000,0.25091000,0.24904000,0.25086000,4008259.70000000,1001551.73086000,1831
1600477200000,2020-09-19 01:00:00,XRP/USDT,0.25012000,0.25022000,0.24891000,0.24934000,2278710.20000000,568709.90665000,1308
1600473600000,2020-09-19 00:00:00,XRP/USDT,0.25065000,0.25078000,0.24887000,0.25014000,4216182.80000000,1054401.90954700,2237
1600470000000,2020-09-18 23:00:00,XRP/USDT,0.24990000,0.25075000,0.24825000,0.25065000,3767150.60000000,939170.50549300,2114
1600466400000,2020-09-18 22:00:00,XRP/USDT,0.24995000,0.25134000,0.24944000,0.24990000,4473843.20000000,1119143.37337300,2608
1600462800000,2020-09-18 21:00:00,XRP/USDT,0.24877000,0.25013000,0.24870000,0.24995000,2485387.30000000,620299.58101700,1532
1600459200000,2020-09-18 20:00:00,XRP/USDT,0.24929000,0.25025000,0.24861000,0.24875000,3596106.70000000,897116.60755500,1860
1600455600000,2020-09-18 19:00:00,XRP/USDT,0.24817000,0.24949000,0.24760000,0.24929000,4459949.80000000,1108903.92654300,2174
1600452000000,2020-09-18 18:00:00,XRP/USDT,0.24705000,0.24870000,0.24650000,0.24815000,5658746.10000000,1400440.51165000,2686
1600448400000,2020-09-18 17:00:00,XRP/USDT,0.24952000,0.25013000,0.24630000,0.24706000,8841412.30000000,2188915.83673500,4714
1600444800000,2020-09-18 16:00:00,XRP/USDT,0.24934000,0.25094000,0.24788000,0.24956000,7554322.70000000,1883489.11835900,4021
1600441200000,2020-09-18 15:00:00,XRP/USDT,0.25158000,0.25158000,0.24833000,0.24940000,8198325.10000000,2046568.37889000,4329
1600437600000,2020-09-18 14:00:00,XRP/USDT,0.25104000,0.25221000,0.25065000,0.25154000,5741312.20000000,1443104.39197300,2936
1600434000000,2020-09-18 13:00:00,XRP/USDT,0.25357000,0.25385000,0.25053000,0.25105000,7412363.70000000,1868014.62559300,3804
1600430400000,2020-09-18 12:00:00,XRP/USDT,0.25314000,0.25367000,0.25220000,0.25358000,5137879.50000000,1299356.19634900,2576
1600426800000,2020-09-18 11:00:00,XRP/USDT,0.25340000,0.25416000,0.25297000,0.25313000,6512300.90000000,1650487.98517600,3122
1600423200000,2020-09-18 10:00:00,XRP/USDT,0.25418000,0.25454000,0.25290000,0.25338000,4190880.00000000,1063841.05183900,2415
1600419600000,2020-09-18 09:00:00,XRP/USDT,0.25436000,0.25467000,0.25395000,0.25416000,4464309.40000000,1135210.71427700,2398
1600416000000,2020-09-18 08:00:00,XRP/USDT,0.25425000,0.25459000,0.25327000,0.25436000,4817851.50000000,1222947.97230900,2687
1600412400000,2020-09-18 07:00:00,XRP/USDT,0.25517000,0.25520000,0.25363000,0.25420000,6049139.50000000,1540158.72824900,2792
1600408800000,2020-09-18 06:00:00,XRP/USDT,0.25284000,0.25522000,0.25250000,0.25516000,6345879.60000000,1610630.14146300,2985
1600405200000,2020-09-18 05:00:00,XRP/USDT,0.25157000,0.25282000,0.25157000,0.25282000,3023574.70000000,762591.00105300,1598
1600401600000,2020-09-18 04:00:00,XRP/USDT,0.25321000,0.25321000,0.25100000,0.25163000,4648350.50000000,1170555.04219900,2400
1600398000000,2020-09-18 03:00:00,XRP/USDT,0.25177000,0.25355000,0.25164000,0.25320000,3752645.20000000,948001.05009100,1695
1600394400000,2020-09-18 02:00:00,XRP/USDT,0.25142000,0.25265000,0.25136000,0.25176000,3288533.40000000,828597.05490000,2213
1600390800000,2020-09-18 01:00:00,XRP/USDT,0.25121000,0.25192000,0.25067000,0.25140000,3264323.70000000,820155.11324000,1577
1600387200000,2020-09-18 00:00:00,XRP/USDT,0.25208000,0.25387000,0.25051000,0.25122000,6233680.00000000,1571790.51494600,4767
1600383600000,2020-09-17 23:00:00,XRP/USDT,0.25142000,0.25279000,0.25137000,0.25214000,3045492.10000000,768173.58071600,1709
1600380000000,2020-09-17 22:00:00,XRP/USDT,0.25256000,0.25264000,0.25141000,0.25142000,3239172.30000000,815998.75389600,1989
1600376400000,2020-09-17 21:00:00,XRP/USDT,0.25354000,0.25424000,0.25202000,0.25256000,4571575.70000000,1156734.53075100,2703
1600372800000,2020-09-17 20:00:00,XRP/USDT,0.25363000,0.25529000,0.25318000,0.25354000,8282421.30000000,2104680.13702800,4125
1600369200000,2020-09-17 19:00:00,XRP/USDT,0.25251000,0.25425000,0.25216000,0.25357000,8508330.30000000,2153013.96439600,3665
1600365600000,2020-09-17 18:00:00,XRP/USDT,0.25057000,0.25447000,0.25057000,0.25250000,9680417.00000000,2447570.95146600,5414
1600362000000,2020-09-17 17:00:00,XRP/USDT,0.25007000,0.25095000,0.24992000,0.25056000,2687960.90000000,673302.01386800,1850
1600358400000,2020-09-17 16:00:00,XRP/USDT,0.25022000,0.25060000,0.24934000,0.25008000,3458149.40000000,864372.33105700,1904
1600354800000,2020-09-17 15:00:00,XRP/USDT,0.25059000,0.25117000,0.24900000,0.25022000,6728841.70000000,1683415.45273300,3664
1600351200000,2020-09-17 14:00:00,XRP/USDT,0.25040000,0.25092000,0.24862000,0.25059000,7146803.00000000,1787979.14823300,3751
1600347600000,2020-09-17 13:00:00,XRP/USDT,0.24888000,0.25057000,0.24755000,0.25029000,7887196.20000000,1964760.16948000,3659
1600344000000,2020-09-17 12:00:00,XRP/USDT,0.25131000,0.25177000,0.24837000,0.24889000,5931827.20000000,1480513.42572000,3006
1600340400000,2020-09-17 11:00:00,XRP/USDT,0.24856000,0.25172000,0.24723000,0.25135000,7469289.20000000,1860977.59911000,3929
1600336800000,2020-09-17 10:00:00,XRP/USDT,0.24927000,0.24986000,0.24601000,0.24856000,10411886.00000000,2580072.26523900,4587
1600333200000,2020-09-17 09:00:00,XRP/USDT,0.24906000,0.24983000,0.24797000,0.24927000,5678137.70000000,1413627.85599700,2844
1600329600000,2020-09-17 08:00:00,XRP/USDT,0.25104000,0.25160000,0.24750000,0.24910000,8956584.70000000,2231058.65016800,4426
1600326000000,2020-09-17 07:00:00,XRP/USDT,0.24961000,0.25167000,0.24958000,0.25107000,6940094.10000000,1738898.62517200,3551
1600322400000,2020-09-17 06:00:00,XRP/USDT,0.25280000,0.25282000,0.24861000,0.24964000,6691766.20000000,1676406.93796100,3743
1600318800000,2020-09-17 05:00:00,XRP/USDT,0.25206000,0.25299000,0.25107000,0.25282000,5003500.00000000,1261726.39730900,2801
1600315200000,2020-09-17 04:00:00,XRP/USDT,0.25162000,0.25256000,0.25003000,0.25205000,10002112.90000000,2513516.37179200,4128
1600311600000,2020-09-17 03:00:00,XRP/USDT,0.25317000,0.25500000,0.25058000,0.25160000,10025440.70000000,2529372.21978700,4739
1600308000000,2020-09-17 02:00:00,XRP/USDT,0.25627000,0.25627000,0.25253000,0.25316000,11227170.90000000,2852484.74392400,4746
1600304400000,2020-09-17 01:00:00,XRP/USDT,0.25655000,0.25797000,0.25553000,0.25629000,11588370.50000000,2976001.14048500,5128
1600300800000,2020-09-17 00:00:00,XRP/USDT,0.24682000,0.25860000,0.24669000,0.25655000,30741365.10000000,7816130.86659900,14631
1600297200000,2020-09-16 23:00:00,XRP/USDT,0.24818000,0.24849000,0.24654000,0.24686000,4518395.70000000,1117675.25624000,2359
1600293600000,2020-09-16 22:00:00,XRP/USDT,0.24658000,0.25117000,0.24484000,0.24819000,15438724.10000000,3838999.66741400,8252
1600290000000,2020-09-16 21:00:00,XRP/USDT,0.24466000,0.24667000,0.24444000,0.24660000,3128415.50000000,768576.13853200,1930
1600286400000,2020-09-16 20:00:00,XRP/USDT,0.24382000,0.24528000,0.24323000,0.24469000,3527577.70000000,861758.04469200,1862
1600282800000,2020-09-16 19:00:00,XRP/USDT,0.24401000,0.24508000,0.24352000,0.24376000,3777983.60000000,923058.25685100,2126
1600279200000,2020-09-16 18:00:00,XRP/USDT,0.24443000,0.24524000,0.24262000,0.24394000,9081005.30000000,2219770.52348800,4257
1600275600000,2020-09-16 17:00:00,XRP/USDT,0.24451000,0.24500000,0.24395000,0.24443000,5132059.40000000,1254757.65091100,2923
1600272000000,2020-09-16 16:00:00,XRP/USDT,0.24471000,0.24549000,0.24437000,0.24452000,7114352.00000000,1741370.08789100,3458
1600268400000,2020-09-16 15:00:00,XRP/USDT,0.24312000,0.24540000,0.24295000,0.24467000,7254795.80000000,1774848.29772200,3342
1600264800000,2020-09-16 14:00:00,XRP/USDT,0.24355000,0.24395000,0.24270000,0.24312000,3805650.30000000,926019.14704100,2066
1600261200000,2020-09-16 13:00:00,XRP/USDT,0.24324000,0.24427000,0.24289000,0.24351000,5674008.30000000,1382100.71599000,2545
1600257600000,2020-09-16 12:00:00,XRP/USDT,0.24318000,0.24417000,0.24089000,0.24314000,7893607.10000000,1918711.39075700,4332
1600254000000,2020-09-16 11:00:00,XRP/USDT,0.24137000,0.24326000,0.24135000,0.24318000,3439297.40000000,833063.12540600,2167
1600250400000,2020-09-16 10:00:00,XRP/USDT,0.24314000,0.24346000,0.24129000,0.24137000,4258047.10000000,1030813.88641100,2024
1600246800000,2020-09-16 09:00:00,XRP/USDT,0.24309000,0.24328000,0.24220000,0.24315000,3430294.60000000,832569.22166600,2125
1600243200000,2020-09-16 08:00:00,XRP/USDT,0.24435000,0.24488000,0.24272000,0.24305000,5242138.00000000,1279086.48157200,2873
1600239600000,2020-09-16 07:00:00,XRP/USDT,0.24269000,0.24467000,0.24166000,0.24435000,6720791.10000000,1633633.82441800,3291
1600236000000,2020-09-16 06:00:00,XRP/USDT,0.24131000,0.24299000,0.24053000,0.24277000,5884783.90000000,1422080.53208700,2522
1600232400000,2020-09-16 05:00:00,XRP/USDT,0.24028000,0.24157000,0.24027000,0.24130000,2735713.80000000,659481.36826800,1613
1600228800000,2020-09-16 04:00:00,XRP/USDT,0.24102000,0.24163000,0.23969000,0.24028000,4371798.90000000,1052251.34403900,2052
1600225200000,2020-09-16 03:00:00,XRP/USDT,0.23962000,0.24116000,0.23878000,0.24103000,3998269.60000000,959066.60248600,1777
1600221600000,2020-09-16 02:00:00,XRP/USDT,0.23874000,0.23982000,0.23821000,0.23962000,6500263.00000000,1553568.72569700,2608
1600218000000,2020-09-16 01:00:00,XRP/USDT,0.23784000,0.23891000,0.23701000,0.23877000,5040553.30000000,1199740.87353100,2640
1600214400000,2020-09-16 00:00:00,XRP/USDT,0.24331000,0.24331000,0.23410000,0.23783000,27468596.00000000,6533251.67539100,11777
1600210800000,2020-09-15 23:00:00,XRP/USDT,0.24345000,0.24346000,0.24225000,0.24331000,4037141.00000000,979952.26291700,1936
1600207200000,2020-09-15 22:00:00,XRP/USDT,0.24537000,0.24545000,0.24284000,0.24349000,4181539.30000000,1021185.78427300,2289
1600203600000,2020-09-15 21:00:00,XRP/USDT,0.24384000,0.24592000,0.24311000,0.24537000,3027668.30000000,739775.72734100,2040
1600200000000,2020-09-15 20:00:00,XRP/USDT,0.24422000,0.24523000,0.24330000,0.24387000,3541681.00000000,864615.60526700,2082
1600196400000,2020-09-15 19:00:00,XRP/USDT,0.24432000,0.24468000,0.24354000,0.24423000,3060887.80000000,747453.71566400,1655
1600192800000,2020-09-15 18:00:00,XRP/USDT,0.24542000,0.24573000,0.24412000,0.24432000,3082700.30000000,754969.47480500,1792
1600189200000,2020-09-15 17:00:00,XRP/USDT,0.24486000,0.24642000,0.24473000,0.24542000,3077223.60000000,756050.04689300,2241
1600185600000,2020-09-15 16:00:00,XRP/USDT,0.24436000,0.24528000,0.24379000,0.24490000,5251700.90000000,1284080.88129200,2726
1600182000000,2020-09-15 15:00:00,XRP/USDT,0.24385000,0.24509000,0.24322000,0.24439000,5795375.60000000,1415524.74691800,2998
1600178400000,2020-09-15 14:00:00,XRP/USDT,0.24542000,0.24669000,0.24303000,0.24380000,7832969.00000000,1920429.43891700,4422
1600174800000,2020-09-15 13:00:00,XRP/USDT,0.24793000,0.24820000,0.24543000,0.24543000,6053968.90000000,1492998.19768300,3001
1600171200000,2020-09-15 12:00:00,XRP/USDT,0.24756000,0.24861000,0.24733000,0.24797000,5803883.10000000,1440019.91204700,3093
1600167600000,2020-09-15 11:00:00,XRP/USDT,0.24743000,0.24831000,0.24640000,0.24756000,5512271.10000000,1364421.56722400,3077
1600164000000,2020-09-15 10:00:00,XRP/USDT,0.24482000,0.24756000,0.24423000,0.24745000,5788060.20000000,1421926.30943000,2755
1600160400000,2020-09-15 09:00:00,XRP/USDT,0.24389000,0.24500000,0.24314000,0.24482000,3684122.40000000,900057.11551300,2209
1600156800000,2020-09-15 08:00:00,XRP/USDT,0.24686000,0.24739000,0.24235000,0.24391000,11707267.10000000,2859718.43460800,5062
1600153200000,2020-09-15 07:00:00,XRP/USDT,0.24701000,0.24770000,0.24600000,0.24689000,6119611.10000000,1510846.43373400,2599
1600149600000,2020-09-15 06:00:00,XRP/USDT,0.24695000,0.24712000,0.24577000,0.24700000,3695858.60000000,910507.70450700,2037
1600146000000,2020-09-15 05:00:00,XRP/USDT,0.24776000,0.24816000,0.24653000,0.24696000,2951910.40000000,730194.30531300,1461
1600142400000,2020-09-15 04:00:00,XRP/USDT,0.24700000,0.24787000,0.24661000,0.24776000,3874050.60000000,957312.03086500,2096
1600138800000,2020-09-15 03:00:00,XRP/USDT,0.24736000,0.24843000,0.24673000,0.24698000,5004685.50000000,1239001.45912600,2396
1600135200000,2020-09-15 02:00:00,XRP/USDT,0.24593000,0.24940000,0.24544000,0.24735000,11922659.10000000,2955418.79506200,4926
1600131600000,2020-09-15 01:00:00,XRP/USDT,0.24619000,0.24629000,0.24498000,0.24588000,4844196.30000000,1189561.56890600,2657
1600128000000,2020-09-15 00:00:00,XRP/USDT,0.24562000,0.24657000,0.24540000,0.24621000,3546375.10000000,872581.56580000,1962
1600124400000,2020-09-14 23:00:00,XRP/USDT,0.24474000,0.24604000,0.24458000,0.24564000,3140930.20000000,770349.20451200,1756
